Exercice;siren;Code commune;Nom Collectivité;Population municipale;Population totale;com_code;tranche_poids_des_logements_sociaux;Tranche revenu par habitant;Commune rurale;Code Officiel Région;Code Officiel Département;Strate population;Outre-mer;Code Officiel EPCI;Compte 2023 Disponible;Commune touristique;Présence QPV;Commune de montagne;Nom Officiel Commune;Population totale du dernier exercice;Nom Officiel Région;Nom Officiel Département;Nom Officiel EPCI;annee_texte
2012;210900015;09001;Aigues-Juntes;42;42;09001;0;0;Oui;76;09;0;Non;200067940;1;Non;Non;Oui;Aigues-Juntes;58;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;210900130;09013;Arabaux;63;65;09013;0;2;Oui;76;09;0;Non;200067791;1;Non;Non;Oui;Arabaux;82;Occitanie;Ariège;Communauté d'agglomération L'agglo Foix-Varilhes;2012
2012;210900437;09043;La Bastide-sur-l'Hers;721;743;09043;1;1;Oui;76;09;3;Non;200044469;1;Non;Non;Non;La Bastide-sur-l'Hers;691;Occitanie;Ariège;Communauté de communes du Pays de Mirepoix;2012
2012;210900460;09046;Bédeille;85;86;09046;0;1;Oui;76;09;0;Non;200067940;1;Non;Non;Oui;Bédeille;70;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;210900791;09079;Carla-Bayle;755;774;09079;0;0;Oui;76;09;3;Non;200066223;1;Oui;Non;Non;Carla-Bayle;811;Occitanie;Ariège;Communauté de communes Arize Lèze;2012
2012;210900957;09095;Cescau;138;147;09095;0;2;Oui;76;09;1;Non;200067940;1;Non;Non;Oui;Cescau;157;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;210901005;09100;Couflens;83;85;09100;0;0;Oui;76;09;0;Non;200067940;1;Non;Non;Oui;Couflens;96;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;210901039;09103;Crampagna;605;620;09103;0;2;Non;76;09;3;Non;200067791;1;Non;Non;Oui;Crampagna;911;Occitanie;Ariège;Communauté d'agglomération L'agglo Foix-Varilhes;2012
2012;210901062;09106;Dreuilhe;369;375;09106;0;1;Non;76;09;2;Non;240900464;1;Non;Non;Oui;Dreuilhe;375;Occitanie;Ariège;Communauté de communes du Pays d'Olmes;2012
2012;211101126;11112;Cubières-sur-Cinoble;102;102;11112;0;0;Oui;76;11;0;Non;200071926;1;Non;Non;Oui;Cubières-sur-Cinoble;84;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101159;11115;Cuxac-Cabardès;917;961;11115;2;1;Oui;76;11;3;Non;200042463;1;Non;Non;Oui;Cuxac-Cabardès;928;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211101191;11119;La Digne-d'Amont;282;289;11119;0;1;Oui;76;11;2;Non;200071926;1;Non;Non;Non;La Digne-d'Amont;297;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101209;11120;La Digne-d'Aval;550;552;11120;0;1;Non;76;11;3;Non;200071926;1;Non;Non;Non;La Digne-d'Aval;540;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101241;11124;Durban-Corbières;684;695;11124;1;1;Oui;76;11;3;Non;200070365;1;Non;Non;Non;Durban-Corbières;662;Occitanie;Aude;Communauté de communes Corbières Salanque Méditerranée;2012
2012;211101399;11139;Fenouillet-du-Razès;86;88;11139;0;2;Oui;76;11;0;Non;200035707;1;Non;Non;Non;Fenouillet-du-Razès;77;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211101514;11151;Fontiès-d'Aude;404;410;11151;3;1;Oui;76;11;3;Non;200035715;1;Non;Non;Non;Fontiès-d'Aude;534;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211101563;11156;Fraisse-Cabardès;110;115;11156;0;1;Oui;76;11;1;Non;200042463;1;Non;Non;Oui;Fraisse-Cabardès;106;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211101613;11161;Gardie;104;105;11161;0;1;Oui;76;11;1;Non;200071926;1;Non;Non;Non;Gardie;131;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101779;11177;Joucou;36;38;11177;0;0;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Joucou;31;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211101787;11178;Labastide-d'Anjou;957;972;11178;1;1;Oui;76;11;3;Non;200035855;1;Non;Non;Non;Labastide-d'Anjou;1293;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211101902;11190;La Redorte;1117;1136;11190;0;1;Oui;76;11;3;Non;200035715;1;Non;Non;Non;La Redorte;1263;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211101910;11191;Laroque-de-Fa;154;158;11191;0;0;Oui;76;11;1;Non;200035863;1;Non;Non;Oui;Laroque-de-Fa;157;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211101936;11193;Lasserre-de-Prouille;238;246;11193;0;1;Oui;76;11;2;Non;200035707;1;Non;Non;Non;Lasserre-de-Prouille;287;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211101969;11196;Laurac;176;180;11196;0;1;Oui;76;11;1;Non;200035707;1;Non;Non;Non;Laurac;188;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211102033;11203;Lézignan-Corbières;10224;10375;11203;9;1;Non;76;11;7;Non;200035863;1;Non;Oui;Non;Lézignan-Corbières;11338;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211102116;11211;Magrie;513;523;11211;0;3;Non;76;11;3;Non;200071926;1;Non;Non;Non;Magrie;542;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211102306;11230;Mérial;26;26;11230;0;0;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Mérial;32;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211102413;11241;Montbrun-des-Corbières;318;324;11241;0;1;Oui;76;11;2;Non;200035863;1;Non;Non;Non;Montbrun-des-Corbières;340;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211102439;11243;Montferrand;496;504;11243;0;1;Oui;76;11;3;Non;200035855;1;Non;Non;Non;Montferrand;635;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211102744;11274;Pauligne;337;360;11274;0;2;Oui;76;11;2;Non;200071926;1;Non;Non;Non;Pauligne;389;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211102777;11277;Pécharic-et-le-Py;30;30;11277;0;2;Oui;76;11;0;Non;200035707;1;Non;Non;Non;Pécharic-et-le-Py;31;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211102785;11278;Pech-Luna;97;99;11278;0;2;Oui;76;11;0;Non;200035707;1;Non;Non;Non;Pech-Luna;77;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211102793;11279;Pennautier;2488;2563;11279;9;1;Non;76;11;4;Non;200035715;1;Non;Non;Non;Pennautier;2764;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211102884;11288;Pezens;1290;1413;11288;1;1;Oui;76;11;3;Non;200035715;1;Non;Non;Non;Pezens;1737;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211102975;11297;Pradelles-Cabardès;151;156;11297;0;1;Oui;76;11;1;Non;200042463;1;Non;Non;Oui;Pradelles-Cabardès;149;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211103122;11312;Ribouisse;104;106;11312;0;1;Oui;76;11;1;Non;200035707;1;Non;Non;Non;Ribouisse;114;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211103189;11318;Roquecourbe-Minervois;120;121;11318;0;1;Oui;76;11;1;Non;200035863;1;Non;Non;Non;Roquecourbe-Minervois;137;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211103239;11323;Roquetaillade;212;213;11323;0;1;Oui;76;11;2;Non;200071926;1;Non;Non;Oui;Roquetaillade-et-Conilhac;276;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211103296;11329;Rouvenac;204;210;11131;0;0;Non;76;11;3;Non;200043776;1;Non;Non;Oui;Val-du-Faby;595;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211103478;11347;Saint-Julia-de-Bec;107;109;11347;0;1;Oui;76;11;1;Non;200043776;1;Non;Non;Oui;Saint-Julia-de-Bec;106;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211103601;11360;Saint-Nazaire-d'Aude;1849;1893;11360;1;1;Non;76;11;4;Non;241100593;1;Non;Non;Non;Saint-Nazaire-d'Aude;2113;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211103668;11366;Sainte-Valière;548;561;11366;1;1;Oui;76;11;3;Non;241100593;1;Non;Non;Non;Sainte-Valière;546;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211103700;11370;Salles-d'Aude;2774;2832;11370;9;2;Non;76;11;4;Non;241100593;1;Non;Non;Non;Salles-d'Aude;3327;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211103841;11384;Soulatgé;112;117;11384;0;0;Oui;76;11;1;Non;200070365;1;Non;Non;Oui;Soulatgé;129;Occitanie;Aude;Communauté de communes Corbières Salanque Méditerranée;2012
2012;211103940;11394;Tourreilles;121;124;11394;0;1;Oui;76;11;1;Non;200071926;1;Non;Non;Non;Tourreilles;130;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211103981;11398;Treilles;180;181;11398;3;1;Oui;76;11;2;Non;241100593;1;Non;Non;Non;Treilles;260;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211104120;11412;Villardebelle;70;71;11412;0;1;Oui;76;11;0;Non;200071926;1;Non;Non;Oui;Villardebelle;56;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211104179;11417;Villarzel-du-Razès;100;107;11417;0;0;Oui;76;11;0;Non;200071926;1;Non;Non;Non;Villarzel-du-Razès;98;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211200126;12012;Asprières;678;691;12012;1;1;Oui;76;12;3;Non;200067361;1;Non;Non;Oui;Asprières;764;Occitanie;Aveyron;Communauté de communes Grand-Figeac;2012
2012;211200332;12033;Bozouls;2765;2827;12033;9;2;Oui;76;12;4;Non;200067478;1;Non;Non;Oui;Bozouls;3037;Occitanie;Aveyron;Communauté de communes Comtal Lot et Truyère;2012
2012;211100060;11006;Albas;76;78;11006;0;1;Oui;76;11;0;Non;200035863;1;Non;Non;Non;Albas;80;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211100201;11020;Auriac;34;37;11020;0;1;Oui;76;11;0;Non;200035863;1;Non;Non;Oui;Auriac;35;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211100284;11028;Belcaire;440;444;11028;1;1;Oui;76;11;2;Non;200043776;1;Non;Non;Oui;Belcaire;383;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211100458;11045;Bouriège;134;139;11045;0;0;Oui;76;11;1;Non;200071926;1;Non;Non;Oui;Bouriège;145;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211100565;11056;Cabrespine;185;192;11056;1;1;Oui;76;11;1;Non;200035715;1;Non;Non;Oui;Cabrespine;171;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211100821;11082;Caunette-sur-Lauquet;6;6;11082;0;0;Oui;76;11;0;Non;200071926;1;Non;Non;Oui;Caunette-sur-Lauquet;10;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;210901153;09115;Esclagne;112;114;09115;0;1;Oui;76;09;1;Non;200044469;1;Non;Non;Non;Esclagne;127;Occitanie;Ariège;Communauté de communes du Pays de Mirepoix;2012
2012;210901435;09143;Illier-et-Laramade;21;21;09143;0;1;Oui;76;09;0;Non;200066363;1;Oui;Non;Oui;Illier-et-Laramade;37;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210901500;09150;Lagarde;183;187;09150;0;1;Oui;76;09;2;Non;200044469;1;Non;Non;Non;Lagarde;206;Occitanie;Ariège;Communauté de communes du Pays de Mirepoix;2012
2012;210901567;09156;Larnat;19;19;09156;0;0;Oui;76;09;0;Non;200066363;1;Oui;Non;Oui;Larnat;20;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210901625;09162;Lercoul;23;23;09162;0;0;Oui;76;09;0;Non;200066363;1;Oui;Non;Oui;Lercoul;15;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210901666;09166;Leychert;107;107;09166;0;1;Oui;76;09;1;Non;240900464;1;Non;Non;Oui;Leychert;107;Occitanie;Ariège;Communauté de communes du Pays d'Olmes;2012
2012;210901674;09167;Lézat-sur-Lèze;2313;2348;09167;9;1;Oui;76;09;4;Non;200066223;1;Non;Non;Non;Lézat-sur-Lèze;2400;Occitanie;Ariège;Communauté de communes Arize Lèze;2012
2012;210901930;09193;Mijanès;93;93;09193;0;0;Oui;76;09;0;Non;200066363;1;Non;Non;Oui;Mijanès;60;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210902052;09205;Montfa;81;83;09205;0;1;Oui;76;09;0;Non;200066223;1;Non;Non;Oui;Montfa;86;Occitanie;Ariège;Communauté de communes Arize Lèze;2012
2012;210902177;09217;Niaux;195;200;09217;0;1;Oui;76;09;1;Non;240900431;1;Non;Non;Oui;Niaux;156;Occitanie;Ariège;Communauté de communes du Pays de Tarascon;2012
2012;210902193;09219;Orgibet;168;175;09219;0;1;Oui;76;09;1;Non;200067940;1;Non;Non;Oui;Orgibet;189;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;210902201;09220;Orlu;192;196;09220;1;1;Oui;76;09;1;Non;200066363;1;Oui;Non;Oui;Orlu;168;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210902508;09250;Roquefort-les-Cascades;99;103;09250;0;2;Oui;76;09;0;Non;240900464;1;Non;Non;Oui;Roquefort-les-Cascades;92;Occitanie;Ariège;Communauté de communes du Pays d'Olmes;2012
2012;210902516;09251;Roumengoux;156;160;09251;0;1;Oui;76;09;1;Non;200044469;1;Non;Non;Non;Roumengoux;172;Occitanie;Ariège;Communauté de communes du Pays de Mirepoix;2012
2012;210902631;09263;Saint-Jean-du-Castillonnais;27;27;09263;0;1;Oui;76;09;0;Non;200067940;1;Non;Non;Oui;Saint-Jean-du-Castillonnais;23;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;210902649;09264;Saint-Jean-de-Verges;1122;1162;09264;2;1;Non;76;09;3;Non;200067791;1;Non;Non;Oui;Saint-Jean-de-Verges;1302;Occitanie;Ariège;Communauté d'agglomération L'agglo Foix-Varilhes;2012
2012;210902656;09265;Saint-Jean-du-Falga;2673;2751;09265;9;1;Non;76;09;4;Non;200066231;1;Non;Non;Non;Saint-Jean-du-Falga;2914;Occitanie;Ariège;Communauté de communes des Portes d'Ariège Pyrénées;2012
2012;210902664;09266;Saint-Julien-de-Gras-Capou;65;66;09266;0;1;Oui;76;09;0;Non;200044469;1;Non;Non;Non;Saint-Julien-de-Gras-Capou;74;Occitanie;Ariège;Communauté de communes du Pays de Mirepoix;2012
2012;210902706;09270;Saint-Martin-d'Oydes;257;260;09270;0;1;Oui;76;09;2;Non;200066231;1;Non;Non;Non;Saint-Martin-d'Oydes;234;Occitanie;Ariège;Communauté de communes des Portes d'Ariège Pyrénées;2012
2012;210902821;09282;Saverdun;4481;4619;09282;9;1;Non;76;09;5;Non;200066231;1;Non;Non;Non;Saverdun;4966;Occitanie;Ariège;Communauté de communes des Portes d'Ariège Pyrénées;2012
2012;210903100;09310;Thouars-sur-Arize;51;51;09310;0;2;Oui;76;09;0;Non;200066223;1;Non;Non;Non;Thouars-sur-Arize;46;Occitanie;Ariège;Communauté de communes Arize Lèze;2012
2012;210903217;09321;Ussat;315;320;09321;0;2;Non;76;09;2;Non;240900431;1;Non;Non;Oui;Ussat;314;Occitanie;Ariège;Communauté de communes du Pays de Tarascon;2012
2012;210903274;09327;Ventenac;227;236;09327;0;1;Oui;76;09;2;Non;200067791;1;Non;Non;Oui;Ventenac;237;Occitanie;Ariège;Communauté d'agglomération L'agglo Foix-Varilhes;2012
2012;210903308;09330;Vernaux;33;33;09330;0;1;Oui;76;09;0;Non;200066363;1;Oui;Non;Oui;Vernaux;29;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210903340;09334;Vicdessos;548;601;09334;1;1;Oui;76;09;3;Non;200066363;1;Oui;Non;Oui;Val-de-Sos;617;Occitanie;Ariège;Communauté de communes de la Haute Ariège;2012
2012;210903365;09336;Villeneuve-d'Olmes;1159;1177;09336;2;1;Oui;76;09;3;Non;240900464;1;Non;Non;Oui;Villeneuve-d'Olmes;978;Occitanie;Ariège;Communauté de communes du Pays d'Olmes;2012
2012;210903399;09339;Villeneuve-du-Paréage;630;644;09339;0;1;Oui;76;09;3;Non;200066231;1;Non;Non;Non;Villeneuve-du-Paréage;792;Occitanie;Ariège;Communauté de communes des Portes d'Ariège Pyrénées;2012
2012;210903407;09340;Vira;166;168;09340;0;1;Oui;76;09;1;Non;200067791;1;Non;Non;Oui;Vira;160;Occitanie;Ariège;Communauté d'agglomération L'agglo Foix-Varilhes;2012
2012;211201280;12128;Lescure-Jaoul;256;263;12128;1;1;Oui;76;12;2;Non;241200807;1;Non;Non;Oui;Lescure-Jaoul;226;Occitanie;Aveyron;Communauté de communes Aveyron Bas Ségala Viaur;2012
2012;211201397;12139;Marnhagues-et-Latour;147;148;12139;0;0;Oui;76;12;1;Non;241200906;1;Non;Non;Oui;Marnhagues-et-Latour;139;Occitanie;Aveyron;Communauté de communes Larzac et Vallées;2012
2012;211201686;12168;Nant;919;939;12168;1;1;Oui;76;12;3;Non;241200906;1;Non;Non;Oui;Nant;1010;Occitanie;Aveyron;Communauté de communes Larzac et Vallées;2012
2012;211201694;12169;Naucelle;2049;2325;12169;9;1;Oui;76;12;4;Non;200068831;1;Non;Non;Oui;Naucelle;2172;Occitanie;Aveyron;Communauté de communes Pays Ségali Communauté;2012
2012;211201710;12171;Nauviale;556;573;12171;1;1;Oui;76;12;3;Non;241200641;1;Oui;Non;Oui;Nauviale;605;Occitanie;Aveyron;Communauté de communes Conques-Marcillac;2012
2012;211201926;12192;Mounes-Prohencoux;188;198;12192;0;1;Oui;76;12;1;Non;200067163;1;Non;Non;Oui;Mounes-Prohencoux;190;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211201959;12195;Rebourguil;272;279;12195;0;1;Oui;76;12;2;Non;200067163;1;Non;Non;Oui;Rebourguil;273;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211202148;12214;Saint-Chély-d'Aubrac;551;569;12214;1;1;Oui;76;12;3;Non;200067171;1;Oui;Non;Oui;Saint-Chély-d'Aubrac;531;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211202221;12222;Saint-Félix-de-Sorgues;199;202;12222;0;1;Oui;76;12;1;Non;200067155;1;Non;Non;Oui;Saint-Félix-de-Sorgues;191;Occitanie;Aveyron;Communauté de communes Saint Affricain,Roquefort,Sept Vallons;2012
2012;211202254;12225;Saint-Georges-de-Luzençon;1620;1674;12225;1;1;Oui;76;12;3;Non;241200567;1;Oui;Non;Oui;Saint-Georges-de-Luzençon;1661;Occitanie;Aveyron;Communauté de communes de Millau Grands Causses;2012
2012;211202270;12227;Saint-Igest;178;182;12227;0;1;Oui;76;12;1;Non;200069383;1;Non;Non;Non;Saint-Igest;183;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211202288;12228;Saint-Izaire;318;334;12228;0;1;Oui;76;12;2;Non;200067155;1;Non;Non;Oui;Saint-Izaire;315;Occitanie;Aveyron;Communauté de communes Saint Affricain,Roquefort,Sept Vallons;2012
2012;211202338;12233;Saint-Juéry;223;231;12233;0;0;Oui;76;12;2;Non;200067155;1;Non;Non;Oui;Saint-Juéry;297;Occitanie;Aveyron;Communauté de communes Saint Affricain,Roquefort,Sept Vallons;2012
2012;211202346;12234;Sainte-Juliette-sur-Viaur;527;538;12234;1;2;Oui;76;12;3;Non;200068831;1;Non;Non;Oui;Sainte-Juliette-sur-Viaur;632;Occitanie;Aveyron;Communauté de communes Pays Ségali Communauté;2012
2012;211202445;12244;Saint-Rome-de-Tarn;853;864;12244;1;1;Oui;76;12;3;Non;241200914;1;Non;Non;Oui;Saint-Rome-de-Tarn;899;Occitanie;Aveyron;Communauté de communes de la Muse et des Raspes du Tarn;2012
2012;211202494;12249;Saint-Sever-du-Moustier;228;231;12249;0;1;Oui;76;12;1;Non;200067163;1;Non;Non;Oui;Saint-Sever-du-Moustier;195;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211202528;12252;Salles-Courbatiès;401;416;12252;1;1;Oui;76;12;2;Non;200069383;1;Non;Non;Non;Salles-Courbatiès;451;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211202536;12253;Salles-Curan;1067;1099;12253;1;1;Oui;76;12;3;Non;241200765;1;Non;Non;Oui;Salles-Curan;1035;Occitanie;Aveyron;Communauté de communes de Lévézou Pareloup;2012
2012;211202593;12259;Sanvensa;641;647;12259;0;1;Oui;76;12;3;Non;200069383;1;Non;Non;Oui;Sanvensa;661;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211203054;12305;Viviez;1385;1443;12305;3;1;Non;76;12;3;Non;200067064;1;Non;Non;Oui;Viviez;1248;Occitanie;Aveyron;Communauté de communes Decazeville Communauté;2012
2012;211200449;12044;Camarès;971;1005;12044;2;1;Oui;76;12;3;Non;200067163;1;Non;Non;Oui;Camarès;1055;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211200514;12051;Cantoin;322;342;12051;1;1;Oui;76;12;2;Non;200067171;1;Non;Non;Oui;Cantoin;314;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211200522;12052;Capdenac-Gare;4492;4650;12052;9;1;Non;76;12;5;Non;200067361;1;Non;Non;Oui;Capdenac-Gare;4516;Occitanie;Aveyron;Communauté de communes Grand-Figeac;2012
2012;211200530;12053;La Capelle-Balaguier;278;284;12053;0;1;Oui;76;12;2;Non;200069383;1;Non;Non;Non;La Capelle-Balaguier;343;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211200696;12069;Combret;298;303;12069;0;1;Oui;76;12;2;Non;200067163;1;Non;Non;Oui;Combret;268;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211200704;12070;Compeyre;522;540;12070;0;2;Oui;76;12;3;Non;241200567;1;Non;Non;Oui;Compeyre;544;Occitanie;Aveyron;Communauté de communes de Millau Grands Causses;2012
2012;211200712;12071;Compolibat;395;412;12071;1;1;Oui;76;12;2;Non;241200674;1;Non;Non;Oui;Compolibat;344;Occitanie;Aveyron;Communauté de communes du Plateau de Montbazens;2012
2012;211200779;12077;Cornus;511;522;12077;1;0;Oui;76;12;3;Non;241200906;1;Non;Non;Oui;Cornus;526;Occitanie;Aveyron;Communauté de communes Larzac et Vallées;2012
2012;211200811;12081;Coussergues;240;245;12177;1;1;Oui;76;12;3;Non;200068484;1;Non;Non;Oui;Palmas d'Aveyron;1043;Occitanie;Aveyron;Communauté de communes des Causses à l'Aubrac;2012
2012;211201256;12125;Laval-Roquecezière;310;316;12125;0;1;Oui;76;12;2;Non;200067163;1;Non;Non;Oui;Laval-Roquecezière;281;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;210901203;09120;Fabas;325;327;09120;0;1;Oui;76;09;2;Non;200067940;1;Non;Non;Oui;Fabas;352;Occitanie;Ariège;Communauté de communes Couserans-Pyrénées;2012
2012;214600033;46003;Alvignac;675;696;46003;1;1;Oui;76;46;3;Non;200066371;1;Oui;Non;Non;Alvignac;716;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214600132;46013;Bach;173;182;46013;0;1;Oui;76;46;1;Non;244600532;1;Non;Non;Non;Bach;191;Occitanie;Lot;Communauté de communes du Pays de Lalbenque-Limogne;2012
2012;214600173;46017;Bannes;138;143;46017;0;1;Oui;76;46;1;Non;200066371;1;Non;Non;Oui;Bannes;148;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214600215;46021;Béduer;730;760;46021;1;2;Oui;76;46;3;Non;200067361;1;Non;Non;Non;Béduer;720;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214600322;46032;Boissières;365;373;46032;1;1;Oui;76;46;2;Non;200023737;1;Non;Non;Non;Boissières;408;Occitanie;Lot;Communauté d'agglomération du Grand Cahors;2012
2012;214600355;46035;Boussac;171;178;46035;0;2;Oui;76;46;1;Non;200067361;1;Non;Non;Non;Boussac;188;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214600421;46042;Cahors;19948;21072;46042;9;1;Non;76;46;8;Non;200023737;1;Non;Oui;Non;Cahors;21081;Occitanie;Lot;Communauté d'agglomération du Grand Cahors;2012
2012;214600454;46045;Cajarc;1109;1164;46045;1;2;Oui;76;46;3;Non;200067361;1;Non;Non;Non;Cajarc;1149;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214600546;46054;Caniac-du-Causse;333;339;46054;0;0;Oui;76;46;2;Non;244600573;1;Non;Non;Non;Caniac-du-Causse;395;Occitanie;Lot;Communauté de communes du Causse de Labastide-Murat;2012
2012;214600652;46065;Cavagnac;443;457;46065;1;2;Oui;76;46;2;Non;200066371;1;Non;Non;Non;Cavagnac;441;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214600686;46068;Cénevières;182;184;46068;1;2;Oui;76;46;1;Non;244600532;1;Non;Non;Non;Cénevières;169;Occitanie;Lot;Communauté de communes du Pays de Lalbenque-Limogne;2012
2012;214600769;46076;Cornac;356;364;46076;0;1;Oui;76;46;2;Non;200066371;1;Non;Non;Oui;Cornac;354;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214600868;46086;Cuzance;528;537;46086;1;1;Oui;76;46;3;Non;200066371;1;Oui;Non;Non;Cuzance;653;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214601213;46121;Ginouillac;169;170;46121;0;2;Oui;76;46;1;Non;244600573;1;Non;Non;Non;Ginouillac;145;Occitanie;Lot;Communauté de communes du Causse de Labastide-Murat;2012
2012;214601221;46122;Gintrac;111;113;46122;0;1;Oui;76;46;1;Non;200066371;1;Non;Non;Non;Gintrac;108;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214601320;46132;Issendolus;530;539;46132;0;1;Oui;76;46;3;Non;200067361;1;Non;Non;Non;Issendolus;538;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214601338;46133;Issepts;177;181;46133;0;1;Oui;76;46;2;Non;200067361;1;Non;Non;Non;Issepts;272;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214601346;46134;Les Junies;253;266;46134;1;1;Oui;76;46;2;Non;200023737;1;Non;Non;Non;Les Junies;273;Occitanie;Lot;Communauté d'agglomération du Grand Cahors;2012
2012;214601585;46158;Lascabanes;183;186;46262;1;1;Oui;76;46;3;Non;200039519;1;Non;Non;Non;Lendou-en-Quercy;642;Occitanie;Lot;Communauté de communes du Quercy Blanc;2012
